ax1,ay1,az1,gx1,gy1,gz1,mx1,my1,mz1,ax2,ay2,az2,gx2,gy2,gz2,mx2,my2,mz2
-0.01,0.01,1.00,0.04,0.21,-0.53,34.60,24.38,-43.52,0.00,0.00,1.00,0.19,-0.21,0.11,89.98,17.93,-19.92
-0.01,0.00,1.00,0.05,0.01,0.03,34.60,24.38,-43.52,0.00,0.00,1.00,-0.15,0.14,-0.06,89.98,17.93,-19.92
-0.01,0.01,0.99,-0.06,0.05,0.02,34.60,24.38,-43.52,0.00,0.00,1.00,-0.14,0.02,-0.02,89.98,17.93,-19.92
-0.01,0.00,1.00,-0.04,0.04,0.02,35.86,32.76,-53.25,0.00,0.00,1.00,-0.06,0.15,0.11,89.98,17.93,-19.92
-0.01,0.00,1.00,-0.12,0.08,-0.02,35.86,32.76,-53.25,0.00,0.00,1.00,-0.14,0.05,-0.02,89.98,17.93,-19.92
-0.01,0.00,1.00,-0.04,0.03,0.07,35.86,32.76,-53.25,0.00,0.00,1.00,-0.18,0.00,0.09,94.16,-3.64,-19.92
-0.01,0.00,1.00,-0.05,0.04,0.08,25.80,16.00,-46.76,0.00,0.00,1.00,-0.08,0.06,0.02,94.16,-3.64,-19.92
-0.02,0.00,1.00,-0.09,0.04,-0.02,25.80,16.00,-46.76,0.00,0.00,1.00,-0.06,-0.15,0.05,94.16,-3.64,-19.92
-0.01,0.00,1.00,-0.01,0.14,-0.03,25.80,16.00,-46.76,0.00,0.00,1.00,-0.08,0.05,-0.01,94.16,10.74,-19.92
-0.01,0.00,1.00,-0.05,-0.01,0.05,42.14,17.68,-43.52,0.01,0.00,1.00,-0.11,-0.06,0.09,94.16,10.74,-19.92
-0.02,0.01,1.00,0.05,0.06,0.09,42.14,17.68,-43.52,0.01,0.00,1.00,-0.18,-0.07,0.02,94.16,10.74,-19.92
-0.01,0.01,1.00,-0.08,0.09,0.04,42.14,17.68,-43.52,0.00,0.00,1.00,-0.08,0.07,-0.01,83.71,5.35,-21.44
-0.01,0.00,1.00,-0.05,-0.01,0.02,42.14,17.68,-43.52,0.00,0.00,1.00,-0.07,-0.05,-0.02,83.71,5.35,-21.44
-0.01,0.00,1.00,-0.08,0.13,0.11,49.68,21.03,-30.56,0.00,0.00,1.00,-0.08,0.02,0.02,83.71,5.35,-21.44
-0.01,0.00,1.00,-0.05,0.05,0.07,49.68,21.03,-30.56,0.00,0.00,1.00,-0.15,0.02,0.03,85.80,17.93,-29.05
-0.02,0.00,1.00,-0.01,0.06,-0.01,49.68,21.03,-30.56,0.00,0.00,1.00,-0.15,0.08,0.08,85.80,17.93,-29.05
-0.01,0.00,1.00,0.01,0.03,-0.05,45.91,16.00,-53.25,0.00,0.00,1.00,-0.06,0.00,0.02,85.80,17.93,-29.05
-0.02,0.00,1.00,-0.05,0.01,-0.03,45.91,16.00,-53.25,0.01,0.00,1.00,-0.09,0.02,-0.01,85.80,17.93,-29.05
-0.01,0.01,0.99,-0.02,0.11,0.05,45.91,16.00,-53.25,0.00,0.00,1.00,-0.08,-0.02,-0.06,94.16,21.53,-19.92
-0.01,0.01,1.00,-0.04,0.05,-0.02,32.09,17.68,-50.01,0.00,0.01,1.00,-0.04,-0.01,0.05,94.16,21.53,-19.92
-0.02,0.01,1.00,-0.05,0.07,-0.02,32.09,17.68,-50.01,0.01,0.00,1.00,-0.11,-0.02,0.02,94.16,21.53,-19.92
-0.01,0.00,1.00,-0.14,0.05,0.05,32.09,17.68,-50.01,0.00,0.00,1.00,0.07,0.05,0.05,77.43,17.93,-26.00
-0.01,0.00,1.00,-0.02,0.12,0.04,40.89,9.30,-46.76,0.00,0.00,1.00,-0.06,0.05,0.02,77.43,17.93,-26.00
-0.01,0.01,1.00,0.00,0.07,0.05,40.89,9.30,-46.76,0.00,0.00,1.00,-0.08,0.11,0.09,77.43,17.93,-26.00
-0.02,0.00,0.99,-0.12,0.09,0.14,40.89,9.30,-46.76,0.00,0.00,1.00,-0.14,-0.10,0.02,92.07,23.33,-30.57
-0.01,0.00,1.00,0.04,0.08,0.02,40.89,9.30,-46.76,0.00,0.00,1.00,-0.06,0.06,-0.08,92.07,23.33,-30.57
-0.02,0.00,1.00,-0.14,0.09,0.01,35.86,9.30,-40.28,0.00,0.00,1.00,-0.09,0.04,-0.03,92.07,23.33,-30.57
-0.01,0.00,1.00,-0.02,0.07,0.00,35.86,9.30,-40.28,0.00,0.00,1.00,-0.07,0.02,0.08,96.25,19.73,-30.57
-0.01,0.00,1.00,-0.06,0.07,0.01,35.86,9.30,-40.28,0.00,0.00,1.00,-0.05,0.02,0.04,96.25,19.73,-30.57
-0.01,0.00,1.00,-0.12,0.05,-0.08,35.86,12.65,-27.32,0.00,0.00,1.00,-0.11,-0.02,-0.03,96.25,19.73,-30.57
-0.02,0.00,0.99,-0.07,0.07,-0.05,35.86,12.65,-27.32,0.00,0.00,1.00,-0.14,0.08,0.02,96.25,19.73,-30.57
-0.01,0.00,0.99,-0.09,0.09,0.02,35.86,12.65,-27.32,0.00,0.00,1.00,-0.14,-0.02,-0.03,98.34,14.34,-19.92
-0.01,0.00,1.00,-0.08,0.09,0.06,38.37,19.36,-27.32,0.00,0.00,1.00,-0.06,-0.04,-0.01,98.34,14.34,-19.92
-0.01,0.01,0.99,-0.02,0.08,0.02,38.37,19.36,-27.32,0.00,0.00,1.00,-0.17,0.11,-0.01,98.34,14.34,-19.92
-0.01,0.00,1.00,-0.07,0.14,0.03,38.37,19.36,-27.32,0.00,0.00,1.00,-0.15,0.11,0.05,98.34,17.93,-19.92
-0.01,0.00,1.00,0.02,0.15,0.04,44.66,21.03,-43.52,0.00,0.00,1.00,-0.01,0.05,-0.01,98.34,17.93,-19.92
-0.01,0.01,1.00,0.10,0.02,-0.03,44.66,21.03,-43.52,0.00,0.00,1.00,-0.18,0.03,0.08,98.34,17.93,-19.92
-0.01,0.00,1.00,-0.04,0.04,0.02,44.66,21.03,-43.52,0.00,0.00,1.00,-0.16,0.12,0.02,87.89,26.92,-24.48
-0.02,0.00,1.00,-0.04,0.09,-0.02,37.11,21.03,-62.97,0.00,0.00,1.00,-0.06,0.06,-0.02,87.89,26.92,-24.48
-0.01,0.00,1.00,-0.01,0.11,0.02,37.11,21.03,-62.97,0.00,0.00,1.00,-0.11,0.02,-0.05,87.89,26.92,-24.48
-0.01,0.00,1.00,-0.03,0.14,0.04,37.11,21.03,-62.97,0.00,0.00,1.00,-0.12,0.06,0.03,117.16,19.73,-21.44
-0.01,0.01,0.99,-0.05,0.10,0.02,37.11,21.03,-62.97,0.00,0.00,1.00,-0.03,0.05,0.02,117.16,19.73,-21.44
-0.01,0.01,1.00,-0.01,0.10,0.11,45.91,16.00,-79.18,0.00,0.00,1.00,-0.04,0.02,0.15,117.16,19.73,-21.44
-0.01,0.00,1.00,-0.05,0.02,-0.02,45.91,16.00,-79.18,0.00,0.00,1.00,-0.19,0.12,0.04,117.16,19.73,-21.44
-0.01,0.00,1.00,-0.12,0.02,0.07,45.91,16.00,-79.18,0.00,0.00,1.00,-0.17,0.07,0.02,92.07,16.14,-24.48
-0.01,0.01,1.00,0.02,0.00,0.03,42.14,7.62,-43.52,0.00,0.00,1.00,-0.03,0.10,-0.01,92.07,16.14,-24.48
-0.01,0.00,1.00,0.02,0.06,0.07,42.14,7.62,-43.52,0.00,0.00,1.00,-0.11,0.06,0.02,92.07,16.14,-24.48
-0.02,0.00,1.00,-0.05,0.05,0.05,42.14,7.62,-43.52,0.01,0.00,1.00,-0.14,0.06,0.08,92.07,8.94,-21.44
-0.01,0.00,1.00,-0.02,0.08,0.13,35.86,26.06,-46.76,0.00,0.00,1.00,-0.10,-0.05,-0.02,92.07,8.94,-21.44
-0.01,0.00,1.00,-0.11,0.11,0.00,35.86,26.06,-46.76,0.00,0.00,1.00,-0.10,0.09,0.06,92.07,8.94,-21.44
-0.01,0.00,1.00,-0.04,0.08,0.00,35.86,26.06,-46.76,0.00,0.00,1.00,-0.08,0.14,0.04,75.34,12.54,-24.48
-0.01,0.01,1.00,-0.11,0.07,0.05,35.86,22.71,-40.28,0.00,0.00,1.00,-0.09,0.03,-0.04,75.34,12.54,-24.48
-0.01,0.00,1.00,0.02,0.13,0.02,35.86,22.71,-40.28,0.00,0.00,1.00,-0.09,0.05,0.04,75.34,12.54,-24.48
-0.02,0.00,1.00,-0.08,0.00,0.05,35.86,22.71,-40.28,0.00,0.00,1.00,-0.10,0.06,0.01,104.62,19.73,-27.53
-0.01,0.00,0.99,-0.04,0.02,-0.02,35.86,22.71,-40.28,0.00,0.00,1.00,-0.11,0.12,0.06,104.62,19.73,-27.53
-0.01,0.01,1.00,-0.08,0.05,0.03,43.40,16.00,-40.28,0.00,0.00,1.00,-0.09,0.11,0.05,104.62,19.73,-27.53
-0.02,0.00,1.00,-0.10,0.09,0.03,43.40,16.00,-40.28,0.00,0.00,1.00,-0.07,-0.01,0.00,100.43,8.94,-30.57
-0.01,0.00,1.00,-0.06,0.06,0.04,43.40,16.00,-40.28,0.00,0.00,1.00,-0.10,0.06,0.04,100.43,8.94,-30.57
-0.01,0.01,1.00,-0.07,0.18,-0.06,50.94,5.95,-40.28,0.00,0.00,1.00,-0.21,0.10,0.08,100.43,8.94,-30.57
-0.01,0.01,1.00,0.04,0.13,0.02,50.94,5.95,-40.28,0.00,0.00,1.00,-0.08,0.07,0.00,100.43,8.94,-30.57
-0.02,0.00,1.00,-0.13,0.04,-0.02,50.94,5.95,-40.28,0.00,0.00,1.00,-0.06,0.16,-0.01,87.89,23.33,-9.26
-0.01,0.00,1.00,-0.08,-0.05,0.02,32.09,10.97,-30.56,0.00,0.00,1.00,-0.16,0.14,-0.02,87.89,23.33,-9.26
-0.01,0.00,1.00,-0.08,0.09,0.06,32.09,10.97,-30.56,0.00,0.00,1.00,-0.13,0.04,0.03,87.89,23.33,-9.26
-0.02,0.00,0.99,-0.03,0.14,-0.02,32.09,10.97,-30.56,0.00,0.00,1.00,-0.09,0.02,0.05,100.43,19.73,-27.53
-0.02,0.00,1.00,-0.11,0.05,-0.08,47.17,27.74,-17.59,0.00,0.00,1.00,-0.08,0.08,0.18,100.43,19.73,-27.53
-0.01,0.00,1.00,0.02,0.08,0.04,47.17,27.74,-17.59,0.00,0.00,1.00,-0.08,-0.04,0.08,100.43,19.73,-27.53
-0.01,0.00,1.00,0.02,-0.46,0.05,47.17,27.74,-17.59,0.00,0.00,1.00,-0.10,0.03,-0.05,106.71,10.74,-19.92
-0.02,0.01,1.00,-0.18,-0.69,-0.02,47.17,27.74,-17.59,0.00,0.00,1.00,-0.14,0.06,0.04,106.71,10.74,-19.92
-0.01,0.01,0.99,-1.26,-2.01,-0.40,38.37,5.95,-33.80,0.00,0.00,1.00,-0.16,0.04,0.08,106.71,10.74,-19.92
-0.01,0.00,1.00,-0.04,-0.43,-0.02,38.37,5.95,-33.80,0.00,0.00,1.00,-0.11,0.07,-0.03,92.07,1.75,-27.53
-0.01,0.00,1.00,-2.15,-4.00,-0.73,38.37,5.95,-33.80,0.00,0.00,1.00,-0.06,-0.06,-0.04,92.07,1.75,-27.53
-0.01,-0.00,1.00,-0.21,-0.41,-0.05,43.40,12.65,-33.80,0.00,0.00,1.00,-0.17,0.13,0.03,92.07,1.75,-27.53
-0.01,0.00,1.00,-0.05,-0.85,-0.31,43.40,12.65,-33.80,0.00,0.00,1.00,-0.11,0.05,0.01,92.07,1.75,-27.53
-0.00,0.00,1.00,0.05,-1.17,-0.21,43.40,12.65,-33.80,0.00,0.00,1.00,0.11,0.08,0.02,104.62,5.35,-39.70
-0.01,0.00,1.00,-0.27,-3.03,-1.29,47.17,10.97,-50.01,0.00,0.00,1.00,-0.14,-0.04,0.02,104.62,5.35,-39.70
0.00,0.00,1.00,0.22,-1.63,-2.33,47.17,10.97,-50.01,0.00,0.00,1.00,-0.05,-0.05,0.07,104.62,5.35,-39.70
-0.01,0.00,1.00,0.07,0.00,-0.08,47.17,10.97,-50.01,0.00,0.00,1.00,0.01,-0.05,0.03,110.89,32.32,-22.96
-0.01,0.01,1.00,0.38,-2.40,-2.97,49.68,17.68,-37.04,0.00,0.00,1.00,-0.17,0.01,0.02,110.89,32.32,-22.96
0.00,0.00,1.00,0.04,-8.60,-0.62,49.68,17.68,-37.04,0.00,0.00,1.00,-0.09,0.02,0.02,110.89,32.32,-22.96
0.00,-0.00,1.00,0.14,-0.43,0.08,49.68,17.68,-37.04,0.00,0.00,1.00,-0.01,0.08,-0.05,104.62,23.33,-21.44
-0.00,0.00,1.01,0.09,-7.15,-0.70,38.37,29.41,-14.35,0.00,0.00,1.00,-0.21,0.05,0.05,104.62,23.33,-21.44
0.02,0.00,1.00,0.24,-2.88,0.10,38.37,29.41,-14.35,0.00,0.00,1.00,-0.01,0.11,0.03,104.62,23.33,-21.44
0.01,0.00,1.00,0.02,0.99,0.22,38.37,29.41,-14.35,0.00,0.00,1.00,-0.05,-0.03,0.02,87.89,12.54,-21.44
0.01,0.00,1.00,0.15,0.70,0.24,38.37,29.41,-14.35,0.00,0.00,1.00,-0.11,-0.02,0.01,87.89,12.54,-21.44
0.01,0.00,1.00,0.08,0.47,0.08,39.63,27.74,-62.97,0.00,0.00,1.00,-0.13,0.11,-0.03,87.89,12.54,-21.44
0.01,0.00,1.00,0.05,0.61,0.08,39.63,27.74,-62.97,0.00,0.00,1.00,-0.11,0.08,0.02,92.07,1.75,-24.48
0.01,0.00,1.00,0.03,-0.14,0.00,39.63,27.74,-62.97,0.00,0.00,1.00,-0.08,0.03,-0.02,92.07,1.75,-24.48
0.01,0.00,1.00,-0.04,-0.35,-0.16,33.34,22.71,-66.21,0.00,0.00,1.00,-0.02,0.02,0.00,92.07,1.75,-24.48
0.01,0.00,1.00,-0.01,-0.38,-0.16,33.34,22.71,-66.21,0.00,0.00,1.00,-0.14,-0.08,-0.05,92.07,1.75,-24.48
0.01,-0.00,1.00,-0.05,0.30,0.11,33.34,22.71,-66.21,0.00,0.00,1.00,-0.21,-0.06,0.02,83.71,19.73,-24.48
0.01,0.00,1.00,0.17,0.52,0.00,49.68,17.68,-50.01,0.00,0.00,1.00,-0.14,0.06,0.02,83.71,19.73,-24.48
0.01,0.00,1.00,-0.04,-0.62,-0.28,49.68,17.68,-50.01,0.00,0.00,1.00,-0.13,-0.02,0.00,83.71,19.73,-24.48
0.00,-0.00,1.01,-0.12,-7.65,-1.28,49.68,17.68,-50.01,0.00,0.00,1.00,-0.11,0.00,-0.01,85.80,14.34,-19.92
0.03,-0.00,1.00,0.22,-3.50,0.07,40.89,32.76,-33.80,0.00,0.00,1.00,-0.02,-0.02,-0.04,85.80,14.34,-19.92
0.02,0.00,1.00,-0.02,-0.31,-0.29,40.89,32.76,-33.80,0.00,0.00,1.00,-0.14,0.11,0.02,85.80,14.34,-19.92
0.02,0.00,1.00,0.08,-8.64,-0.79,40.89,32.76,-33.80,0.00,0.00,1.00,-0.05,0.11,0.10,69.07,-0.05,-19.92
0.03,0.00,1.00,0.15,-1.60,-0.09,40.89,32.76,-33.80,0.00,0.00,1.00,-0.11,0.03,0.00,69.07,-0.05,-19.92
0.03,-0.00,1.00,0.01,0.57,-0.14,37.11,24.38,-11.11,0.00,0.00,1.00,-0.10,0.13,-0.05,69.07,-0.05,-19.92
0.02,0.00,1.01,0.24,-7.90,-1.01,37.11,24.38,-11.11,0.00,0.00,1.00,-0.15,-0.02,0.03,98.34,10.74,-22.96
-0.16,0.03,1.18,0.21,-5.68,-0.13,37.11,24.38,-11.11,0.00,0.00,1.00,-0.14,0.05,0.03,98.34,10.74,-22.96
0.05,0.00,1.00,-0.02,0.02,-0.09,33.34,36.12,-33.80,0.00,0.00,1.00,-0.14,0.02,0.05,98.34,10.74,-22.96
0.05,0.00,1.00,0.15,0.83,0.08,33.34,36.12,-33.80,0.00,-0.00,1.00,-0.05,0.05,-0.05,98.34,10.74,-22.96
0.05,0.00,1.00,0.03,0.92,0.12,33.34,36.12,-33.80,0.00,0.00,1.00,-0.04,0.05,0.06,96.25,5.35,-21.44
0.05,0.00,1.00,0.04,0.46,-0.02,32.09,21.03,-43.52,0.00,0.00,1.00,-0.13,0.08,0.08,96.25,5.35,-21.44
0.05,0.00,1.00,0.09,0.44,-0.14,32.09,21.03,-43.52,0.00,0.00,1.00,-0.05,0.02,0.14,108.80,5.35,-30.57
0.05,0.00,1.00,0.11,1.01,0.15,34.60,14.33,-24.07,0.00,0.00,1.00,-0.02,0.03,-0.02,108.80,5.35,-30.57
0.05,0.00,1.00,0.20,1.97,0.21,34.60,14.33,-24.07,0.00,0.00,1.00,-0.08,0.08,-0.01,108.80,5.35,-30.57
0.05,0.00,1.00,0.09,0.86,-0.10,34.60,14.33,-24.07,0.00,0.00,1.00,-0.10,0.11,0.01,94.16,10.74,-13.83
0.05,0.00,1.00,-0.01,-0.18,-0.05,34.60,14.33,-24.07,0.00,0.00,1.00,-0.09,0.08,0.01,94.16,10.74,-13.83
0.05,0.00,1.00,0.10,0.31,-0.02,42.14,17.68,-56.49,0.00,0.00,1.00,-0.12,0.12,0.00,94.16,10.74,-13.83
0.05,0.00,1.00,0.02,0.19,-0.04,42.14,17.68,-56.49,0.00,-0.00,1.00,-0.01,0.02,-0.02,94.16,10.74,-13.83
0.05,0.00,1.00,0.02,0.55,0.04,42.14,17.68,-56.49,0.00,0.00,1.00,-0.11,0.10,0.02,100.43,23.33,-24.48
0.05,0.00,1.00,0.10,1.54,0.15,39.63,27.74,-43.52,0.00,0.00,1.00,-0.11,0.01,0.05,100.43,23.33,-24.48
0.05,0.00,1.00,0.08,1.09,0.14,39.63,27.74,-43.52,0.00,0.00,1.00,-0.11,0.10,-0.02,100.43,23.33,-24.48
0.05,0.00,1.00,-0.07,0.04,0.02,39.63,27.74,-43.52,0.00,0.00,1.00,-0.01,0.03,-0.05,106.71,14.34,-22.96
0.04,0.00,1.00,0.10,1.21,0.11,37.11,34.44,-30.56,0.00,0.00,1.00,0.00,0.07,0.00,106.71,14.34,-22.96
0.05,0.00,1.00,0.05,0.20,0.03,37.11,34.44,-30.56,0.00,0.00,1.00,-0.13,0.03,-0.01,106.71,14.34,-22.96
0.05,0.00,1.00,0.06,0.66,-0.05,37.11,34.44,-30.56,0.00,0.00,1.00,-0.08,0.01,-0.05,85.80,10.74,-16.87
0.04,0.00,1.00,0.00,0.89,0.18,32.09,47.85,-43.52,0.00,0.00,1.00,-0.09,0.07,0.01,85.80,10.74,-16.87
0.04,0.00,1.00,-0.05,0.79,0.00,32.09,47.85,-43.52,-0.00,0.00,1.00,-0.21,0.02,0.01,85.80,10.74,-16.87
0.05,0.00,1.00,-0.09,0.32,0.03,32.09,47.85,-43.52,0.00,0.00,1.00,-0.14,0.15,0.06,96.25,1.75,-18.39
0.04,0.00,1.00,0.02,0.97,0.16,32.09,47.85,-43.52,0.00,0.00,1.00,-0.13,0.04,-0.05,96.25,1.75,-18.39
0.04,0.00,1.00,0.13,1.29,0.11,38.37,26.06,-79.18,0.00,0.00,1.00,-0.09,0.10,-0.01,96.25,1.75,-18.39
0.05,0.00,0.99,0.79,6.97,1.17,38.37,26.06,-79.18,0.00,0.00,1.00,-0.05,0.04,0.01,96.25,1.75,-18.39
0.04,0.01,1.00,0.66,3.75,0.27,38.37,26.06,-79.18,0.00,0.00,1.00,-0.09,0.02,0.05,102.52,17.93,-35.14
0.03,0.00,1.00,0.08,1.39,0.05,38.37,32.76,-72.70,0.00,0.00,1.00,-0.21,0.05,-0.01,102.52,17.93,-35.14
0.03,0.01,1.00,0.75,2.57,0.39,38.37,32.76,-72.70,0.00,0.00,1.00,-0.11,0.13,0.00,102.52,17.93,-35.14
0.04,0.00,1.00,0.02,0.45,-0.03,38.37,32.76,-72.70,0.00,0.00,1.00,-0.05,0.11,0.01,89.98,10.74,-26.00
0.04,0.00,1.00,0.02,0.37,0.02,29.57,21.03,-43.52,0.00,0.00,1.00,-0.08,0.09,0.02,89.98,10.74,-26.00
0.03,0.00,1.00,-0.02,0.34,-0.02,29.57,21.03,-43.52,0.00,0.00,1.00,-0.06,0.08,0.03,89.98,10.74,-26.00
0.04,0.00,1.00,0.05,0.22,0.04,29.57,21.03,-43.52,0.00,0.00,1.00,-0.06,0.13,0.03,89.98,-0.05,-22.96
0.03,0.00,1.00,-0.02,0.35,-0.01,43.40,9.30,-53.25,0.00,0.00,1.00,-0.21,0.10,-0.04,89.98,-0.05,-22.96
0.03,0.00,1.00,-0.05,0.29,0.02,43.40,9.30,-53.25,0.00,0.00,1.00,-0.16,0.14,-0.05,89.98,-0.05,-22.96
0.03,0.01,1.00,0.05,0.18,0.08,43.40,9.30,-53.25,0.00,-0.00,1.00,-0.09,0.02,0.06,85.80,17.93,-22.96
0.03,0.00,1.00,-0.09,0.18,0.11,43.40,9.30,-53.25,0.00,0.00,1.00,-0.10,0.05,0.03,85.80,17.93,-22.96
0.03,0.00,1.00,0.00,0.18,0.04,24.54,27.74,-37.04,0.00,0.00,1.00,-0.13,0.02,0.06,85.80,17.93,-22.96
0.03,0.01,1.00,-0.10,0.24,-0.01,24.54,27.74,-37.04,0.00,0.00,1.00,-0.12,0.11,0.06,71.16,1.75,-21.44
0.03,0.00,1.00,0.04,0.17,-0.05,24.54,27.74,-37.04,0.00,0.00,1.00,-0.12,0.19,0.08,71.16,1.75,-21.44
0.03,0.01,1.00,-0.05,0.14,-0.01,43.40,22.71,-46.76,0.00,0.00,1.00,-0.11,0.08,0.00,71.16,1.75,-21.44
0.04,0.01,1.00,-0.10,0.22,0.02,43.40,22.71,-46.76,0.00,0.00,1.00,-0.13,0.08,0.03,71.16,1.75,-21.44
0.03,0.00,1.00,-0.03,0.18,0.04,43.40,22.71,-46.76,0.00,0.00,1.00,-0.09,0.09,-0.05,71.16,1.75,-21.44
0.04,0.00,1.00,0.02,0.08,-0.08,33.34,22.71,-40.28,0.00,0.00,1.00,-0.08,0.10,0.08,71.16,1.75,-21.44
0.03,0.00,1.00,-0.02,0.19,0.06,33.34,22.71,-40.28,0.00,0.00,1.00,-0.09,-0.01,0.02,71.16,1.75,-21.44
0.03,0.00,1.00,-0.07,0.20,0.12,33.34,22.71,-40.28,0.00,0.00,1.00,-0.11,0.08,0.05,100.43,19.73,-21.44
0.03,0.01,1.01,-0.06,0.26,-0.04,27.06,21.03,-56.49,0.00,0.00,1.00,0.03,0.02,0.12,100.43,19.73,-21.44
0.03,0.00,1.00,-0.01,0.21,-0.12,27.06,21.03,-56.49,0.00,0.00,1.00,-0.08,0.03,0.06,100.43,19.73,-21.44
0.03,0.00,1.00,-0.06,0.11,-0.01,27.06,21.03,-56.49,0.00,0.00,1.00,-0.17,0.05,-0.05,81.62,10.74,-35.14
0.03,0.01,1.00,0.02,0.21,0.08,28.31,29.41,-53.25,0.00,0.00,1.00,-0.07,0.09,0.08,81.62,10.74,-35.14
0.03,0.00,1.00,-0.02,0.23,0.05,28.31,29.41,-53.25,0.00,0.00,1.00,-0.11,-0.01,0.01,81.62,10.74,-35.14
0.03,0.00,1.00,0.02,0.26,0.01,28.31,29.41,-53.25,0.00,0.00,1.00,-0.16,-0.05,0.05,83.71,5.35,-39.70
0.03,0.01,1.00,-0.13,0.15,0.01,28.31,29.41,-53.25,0.00,0.00,1.00,-0.14,0.09,0.06,83.71,5.35,-39.70
0.03,0.00,1.00,0.03,0.11,-0.03,28.31,29.41,-53.25,0.00,0.00,1.00,-0.04,0.09,0.02,83.71,5.35,-39.70
0.03,0.00,1.00,0.00,0.14,-0.08,28.31,29.41,-53.25,0.00,0.00,1.00,-0.10,-0.01,0.01,83.71,5.35,-39.70
0.03,0.01,1.00,0.00,0.11,-0.03,28.31,29.41,-53.25,0.00,0.00,1.00,-0.06,0.11,0.01,77.43,10.74,-16.87
0.03,0.00,1.00,0.04,0.17,0.04,34.60,27.74,-62.97,0.00,0.00,1.00,-0.08,0.05,0.06,77.43,10.74,-16.87
0.03,0.00,1.00,0.02,0.14,-0.02,34.60,27.74,-62.97,0.00,0.00,1.00,-0.11,-0.05,-0.01,77.43,10.74,-16.87
0.03,0.00,1.00,0.05,0.03,0.02,34.60,27.74,-62.97,0.00,0.00,1.00,-0.18,0.06,0.09,81.62,14.34,-16.87
0.03,0.00,1.00,0.01,0.11,0.05,37.11,21.03,-62.97,0.00,0.00,1.00,-0.07,0.08,0.09,81.62,14.34,-16.87
0.03,0.00,1.00,0.04,0.14,0.01,37.11,21.03,-62.97,0.00,0.00,1.00,0.02,0.06,-0.03,81.62,14.34,-16.87
0.04,0.00,1.00,0.02,0.14,-0.10,37.11,21.03,-62.97,0.00,0.00,1.00,-0.04,0.07,0.05,85.80,-0.05,-22.96
0.03,0.00,1.00,-0.02,0.12,0.08,34.60,21.03,-69.45,0.00,0.00,1.00,-0.11,0.12,-0.01,85.80,-0.05,-22.96
0.03,0.01,1.00,0.06,0.14,0.02,34.60,21.03,-69.45,0.00,0.00,1.00,-0.11,0.02,0.11,85.80,-0.05,-22.96
0.03,0.00,1.00,-0.05,0.11,0.11,34.60,21.03,-69.45,0.00,0.00,1.00,-0.14,-0.02,0.08,110.89,21.53,-32.09
0.03,0.00,1.00,0.02,0.18,-0.01,34.60,21.03,-69.45,0.00,0.00,1.00,-0.20,-0.10,0.03,110.89,21.53,-32.09
0.04,0.01,1.00,0.02,0.18,0.02,38.37,26.06,-40.28,0.00,0.00,1.00,-0.08,-0.05,0.03,110.89,21.53,-32.09
0.03,0.01,1.00,-0.05,0.19,-0.02,38.37,26.06,-40.28,0.00,0.00,1.00,-0.04,0.10,0.03,85.80,3.55,-13.83
0.03,0.00,1.00,0.02,0.16,0.06,38.37,26.06,-40.28,0.00,0.00,1.00,-0.11,0.11,0.05,85.80,3.55,-13.83
0.03,0.00,1.00,0.02,0.14,0.08,35.86,26.06,-27.32,0.00,0.00,1.00,-0.19,0.11,0.08,85.80,3.55,-13.83
0.03,0.00,1.00,-0.07,0.05,-0.02,35.86,26.06,-27.32,0.00,0.00,1.00,-0.06,-0.03,-0.02,81.62,17.93,-29.05
0.03,0.00,1.00,-0.01,0.17,-0.01,35.86,26.06,-27.32,0.00,0.00,1.00,-0.07,0.07,0.06,81.62,17.93,-29.05
0.03,0.01,1.00,0.06,0.18,-0.02,23.29,19.36,-72.70,0.00,0.00,1.00,-0.05,0.08,0.11,81.62,17.93,-29.05
0.03,0.00,1.00,-0.01,0.10,-0.03,23.29,19.36,-72.70,0.00,0.00,1.00,-0.10,0.08,0.08,81.62,17.93,-29.05
0.03,0.01,1.00,-0.05,0.12,-0.03,23.29,19.36,-72.70,0.00,0.00,1.00,-0.11,-0.01,0.04,102.52,14.34,-26.00
0.03,0.01,1.00,0.01,0.14,0.03,42.14,21.03,-50.01,0.00,0.00,1.00,-0.16,0.08,0.05,102.52,14.34,-26.00
0.03,0.01,1.00,-0.01,0.09,0.02,42.14,21.03,-50.01,0.00,0.00,1.00,-0.08,0.08,-0.04,102.52,14.34,-26.00
0.04,0.00,1.00,-0.02,0.20,0.02,42.14,21.03,-50.01,0.00,0.00,1.00,-0.21,0.13,0.00,108.80,5.35,-21.44
0.03,0.00,1.00,0.00,0.24,0.14,42.14,10.97,-30.56,0.00,0.00,1.00,-0.12,0.02,0.05,108.80,5.35,-21.44
0.03,0.00,1.01,0.04,0.14,-0.06,42.14,10.97,-30.56,0.00,0.00,1.00,-0.05,0.08,-0.05,108.80,5.35,-21.44
0.03,0.01,1.00,-0.02,0.11,-0.02,42.14,10.97,-30.56,0.00,0.00,1.00,-0.15,0.05,0.06,92.07,16.14,-15.35
0.03,0.00,1.00,0.00,0.11,-0.06,32.09,27.74,-82.42,0.00,0.00,1.00,-0.10,0.06,-0.02,92.07,16.14,-15.35
